作物代碼,作物名稱,登記分類名稱,病蟲害名稱,農藥中文普通名稱,農藥含量,劑型,每公頃每次用量,稀釋倍數,使用時期,施藥間隔,施用次數,安全採收期_天,施用方法,注意事項,說明,核准日期,廠商名稱
A010101,水稻,水稻,稻蝨類,可尼丁,0.5(%) (w/w),GR,育苗箱：50公克/公頃,,插秧前24小時。,,,,育苗箱使用：將藥劑均勻撒布於育苗箱，並灑水至飽和狀態。,,延伸使用,1050505,
A010101,水稻,水稻,稻蝨類,可尼丁,16(%) (w/w),SG,0.4公斤,"3,000",,,,10,,田間褐飛蝨密度每欉平均5隻左右施藥一次，其後如密度升高至每欉20隻以上時，行第二次施藥。,延伸使用,1050505,
A010101,水稻,水稻,立枯病,右滅達樂,2.5(%) (w/w),GR,每箱二公克,,育苗時施藥,-,-,-,藥劑與育苗土(包括覆蓋土)混合均勻後播種,限育苗箱秧苗使用。,,0890202,台灣先正達股份有限公司
A010101,水稻,水稻,紋枯病,四克利,10.7(%) (w/w),EC,1公升,"1,000",病害發生初期開始施藥。,14,,14,,施藥前排除田間積水。,,0900108,
A010101,水稻,水稻,紋枯病,四克利,11.6(%) (w/w),EW,1公升,"1,000",病害發生初期開始施藥。,14,,14,,施藥前排除田間積水。,延伸使用,1060119,
A010101,水稻,水稻,二化螟蟲,布芬大利松,5(%) (w/w),GR,30公斤,,,-,-,21,再將進水口封住，將粒劑均勻撒佈於水面,每次施藥前先灌水約一公分,,,
A010101,水稻,水稻,斑飛蝨,布芬大利松,25(%) (w/w),WP,1.6公斤,750,抽穗後,-,-,15,抽穗後，每穗發現1-2隻斑飛蝨時施藥一次,,,,
A010101,水稻,水稻,褐飛蝨,布芬大利松,5(%) (w/w),GR,30公斤,,,-,-,15,,稻田應保持淺水狀態約一公分,,0811016,
A010101,水稻,水稻,褐飛蝨,布芬大利松,25(%) (w/w),WP,1.6公斤,750,分蘗期,,-,20,,,,,
A010101,水稻,水稻,褐飛蝨,布芬治蝨,25(%) (w/w),WP,1.6公斤,750,分蘗期開始施藥,7,-,15,,,,,
A010101,水稻,水稻,斑飛蝨,布芬治蝨,25(%) (w/w),WP,1.6公斤,750,抽穗後,-,-,15,抽穗後每穗發現1-2隻斑飛蝨時施藥一次,,,,
A010101,水稻,水稻,斑飛蝨,布芬淨,40(%) (w/w),SC,0.5公升,加水至15公升,一期作插秧後40-50天。,,,15,"1.空中施藥：每8平方公分相紙內應有直徑1,000μ以下之藥點135點以上。2.人力噴藥：稀釋2,000倍，每穗1-2隻斑飛蝨時。",避免南瓜田使用，以免藥害。,,,
A010101,水稻,水稻,斑飛蝨,布芬淨,25(%) (w/w),WP,0.8公斤,"1,500",孕穗期後若蟲發生高時。,,,15,孕穗期後若蟲發生密度高時施藥一次。,"本劑試驗時加「新利農展著劑」3,000倍。",,,
A010101,水稻,水稻,褐飛蝨,布芬淨,40(%) (w/w),SC,0.48公升,"2,500",孕穗末期若蟲發生盛期。,,,15,,1.本劑對若蟲防治效果較佳。2.宜於水稻孕穗末期若蟲發生盛期使用一次。,延伸使用,1061027,
A010101,水稻,水稻,褐飛蝨,布芬淨,25(%) (w/w),WP,0.8公斤,"1,500",孕穗末期若蟲發生盛期。,,,15,,"1.本劑對若蟲防治效果較佳。2.宜於水稻孕穗末期若蟲發生盛期使用一次。3.本劑試驗時加「新利農」展著劑3,000倍。",,,
A010101,水稻,水稻,褐飛蝨,布芬第滅寧,11.78(%) (w/w),EC,1-1.2公升,1000,分蘗期,,-,15,,水稻生長期，如發現每叢水稻褐飛蝨平均密度在五隻以上，開始施藥，效果較佳,,,
A010101,水稻,水稻,褐飛蝨,布芬第滅寧,11.78(%) (w/w),SC,1-1.2公升,1000,分蘗期,-,-,15,-,水稻生長期，如發現每叢水稻褐飛蝨平均密度在五隻以上，開始施藥，效果較佳,變更安全劑型,0990107,聯利農業科技股份有限公司
A010101,水稻,水稻,瘤野螟,布芬第滅寧,11.78(%) (w/w),EC,初期1公升,600,孕穗抽穗初,-,-,15,成蟲發生盛期後七天或幼蟲捲葉率在2%以上時施藥一次,特別注意孕穗期及抽穗初期之防除,,,
A010101,水稻,水稻,瘤野螟,布芬第滅寧,11.78(%) (w/w),SC,初期1公升,600,孕穗抽穗初,-,-,15,成蟲發生盛期後七天或幼蟲捲葉率在2%以上時施藥一次,特別注意孕穗期及抽穗初期之防除,變更安全劑型,0990107,聯利農業科技股份有限公司
A010101,水稻,水稻,斑飛蝨,布芬第滅寧,11.78(%) (w/w),EC,1.2公升,1000,抽穗後,-,-,15,抽穗後每穗發現1-2隻時施藥一次,,,,
A010101,水稻,水稻,斑飛蝨,布芬第滅寧,11.78(%) (w/w),SC,1.2公升,1000,抽穗後,-,-,15,抽穗後每穗發現1-2隻時施藥一次,,變更安全劑型,0990107,聯利農業科技股份有限公司
A010101,水稻,水稻,斑飛蝨,布芬滅蝨,25(%) (w/w),WP,1.6公斤,750,抽穗後,-,-,14,抽穗後每穗發現一至二隻斑飛蝨時施藥一次,,,,
A010101,水稻,水稻,褐飛蝨,布芬滅蝨,25(%) (w/w),WP,1.6公斤,750,分蘗期開始施藥,7,-,15,水稻生長期如發現每叢水稻平均密度五隻以上，即行施藥，每隔7-10天施藥一次,,,,
A010101,水稻,水稻,稻蝨類,布得芬諾,15(%) (w/w),WP,1.2公斤,1000,害蟲發生時開始施藥,7,-,15,-,-,延伸使用,1050505,
A010101,水稻,水稻,螟蛾類,布得芬諾,15(%) (w/w),WP,1.2公斤,1000,害蟲發生時開始施藥,7,-,21,-,-,延伸使用,1050505,
A010101,水稻,水稻,紋枯病,平氟芬,240 g/L (24% w/v),FS,每公斤稻種混拌8毫升藥劑與7毫升水,-,-,-,-,-,1.稻種預先浸水催芽，至萌芽時，即與藥劑混拌均勻。2.混拌藥液之稻種，逕至陰涼處15分鐘，使藥液完全附著於稻種。,1.藥劑與水混合後再拌種。,,1041223,台灣拜耳股份有限公司
A010101,水稻,水稻,紋枯病,平氟芬,240 g/L (24% w/v),FS,每公斤稻種混拌8毫升藥劑與7毫升水。,,,,,,1. 乾稻種直接與藥劑混拌均勻。2. 混拌藥液之稻種，進行風乾，使藥液完全附著於稻種，再行浸種催芽育苗。,1. 適用於水稻種子處理。2. 使用時添加拌種用樹脂(Peridiam® EC 104) 2毫升。,,1070223,
A010101,水稻,水稻,黑尾葉蟬,必克蝨,25(%) (w/w),EC,1.0-1.2公升,1000,分蘗期,,-,-,人力噴霧器噴藥,,,,
A010101,水稻,水稻,黑尾葉蟬,必克蝨,25(%) (w/w),EC,1.2-1.5公升,250,分蘗期,,-,-,動力微粒噴霧機噴藥,,,,
A010101,水稻,水稻,黑尾葉蟬,必克蝨,30(%) (w/w),EC,1.0-1.2公升,1200,分蘗期開始施藥,7,-,-,人力噴霧器噴藥,,,,
A010101,水稻,水稻,黑尾葉蟬,必克蝨,30(%) (w/w),EC,1.25-1.5公升,300,分蘗期開始施藥,7,-,-,動力微粒噴霧機噴藥,,,,
A010101,水稻,水稻,褐飛蝨,必克蝨,25(%) (w/w),EC,1.0-1.2公升,1000,分蘗期,,-,-,人力噴霧器噴藥,,,,
A010101,水稻,水稻,褐飛蝨,必克蝨,25(%) (w/w),EC,1.2-1.5公升,250,分蘗期,,-,-,動力微粒噴霧機噴藥,,,,
A010101,水稻,水稻,褐飛蝨,必克蝨,30(%) (w/w),EC,1.0-1.2公升,1200,分蘗期開始施藥,7,-,-,人力噴霧器噴藥,,,,
A010101,水稻,水稻,褐飛蝨,必克蝨,30(%) (w/w),EC,1.25-1.5公升,300,分蘗期開始施藥,7,-,-,動力微粒噴霧機噴藥,,,,
A010101,水稻,水稻,褐飛蝨,必克蝨,3(%) (w/w),GR,35公斤,,生長初期,20,-,15,,,,,
A010101,水稻,水稻,立枯病,本達樂,35(%) (w/w),WP,0.25公克/箱,2000,播種後即灌藥液再覆土,-,-,-,覆蓋土：每箱覆土0.6公斤拌藥0.0375G；播種前1-2天將藥與覆蓋土混勻,限育苗箱秧苗使用。,,0820326,意農有限公司
A010101,水稻,水稻,稻熱病,甲基多保淨,40(%) (w/w),SC,1公升,1000,-,-,-,21,-,1.葉稻熱病：插秧後35-50天，發病初期施藥一次，10天後再施藥一次。穗稻熱病：於抽穗前7天及齊穗期各施藥一次。,,1000317,瑞繐股份有限公司
A010101,水稻,水稻,消毒,多得淨,80(%) (w/w),WP,,800,萌芽時,-,-,-,,稻種消毒,,,
A010101,水稻,水稻,黑尾葉蟬,安丹,5(%) (w/w),GR,36公斤,,生長初期,-,-,-,,,,,
A010101,水稻,水稻,黑尾葉蟬,安丹,50(%) (w/w),WP,1-1.2公斤,1000,分蘗期,-,-,-,,,,,
A010101,水稻,水稻,褐飛蝨,安丹,5(%) (w/w),GR,36公斤,,生長初期,,-,-,,,,,
A010101,水稻,水稻,褐飛蝨,安丹,50(%) (w/w),WP,1-1.2公斤,1000,分蘗期,-,-,-,,,,,
A010101,水稻,水稻,苗立枯病,安美速,17.7(%) (w/w),SC,0.25毫升,"2,000",1. 種子催芽、撒播後，育苗箱栽培介質及種子全面灌注，灌注後覆土，覆土高度不超過1 公分。2. 每育苗箱施用500毫升稀釋液。,,,,,限育苗箱使用。,,1080619,台灣日產化工股份有限公司
A010101,水稻,水稻,穗稻熱病,百克敏,100 g/L (10% w/v),CS,0.875公升,"1,000",抽穗初期開始施藥。,10,連續2次,35,,,,1091130,台灣巴斯夫股份有限公司
A010101,水稻,水稻,穗稻熱病,百快隆,5(%) (w/w),GR,50公斤,,抽穗前20天施藥,-,-,7,,施藥時稻田內應保持水深3-5CM。,,,
A010101,水稻,水稻,葉稻熱病,百快隆,5(%) (w/w),GR,40公斤,,病害發生初期開始施藥,-,-,7,,施藥時稻田內應保持水深3-5CM。,,,
A010101,水稻,水稻,黑尾葉蟬,百滅寧,10(%) (w/w),EC,0.5-0.6公升,"2,000",分蘗期。,,,15,,,,,
A010101,水稻,水稻,黑尾葉蟬,百滅寧,10(%) (w/w),EW,0.5-0.6公升,"2,000",分蘗期。,,,15,,,變更安全劑型,0911014,
A010101,水稻,水稻,黑尾葉蟬,百滅寧,5(%) (w/w),UL,2公升,,,,,10,地面超低容量撒佈防治水稻浮塵子：用手提乾電池式ULV噴藥器，每隔3-4公尺順風向成90度或逆風後退成180度方式噴射,,,,
A010101,水稻,水稻,黑尾葉蟬,百滅寧,10(%) (w/w),WP,0.5-0.6公斤,"2,000",分蘗期開始施藥。,7,,15,,,變更安全劑型,0860218,
A010101,水稻,水稻,消毒,佈生,30(%) (w/w),EC,,60(防徒長病),稻種浸漬時,-,-,-,"1.每100KG稻種用藥量110ML。2.以塑膠布舖在平坦地上,將稻種均勻舖上後，以稀釋液均勻撒佈並充分攪拌。3.消毒後放2天以上再浸水催芽",,,,
A010101,水稻,水稻,徒長病,佈生,30(%) (w/w),EC,,1000,稻種浸漬時施藥,-,-,-,1.浸藥時間6小時。2.稻種浸漬常加攪拌，以增加藥效。3.消毒後再浸水催芽,限育苗箱秧苗使用。藥液可以連續使用二次,,,
A010101,水稻,水稻,葉稻熱病,克枯三賽唑,33(%) (w/w),WP,1.0公斤,1000,病害發生初期開始施藥,10,2,35,-,1.本藥劑混合6.5%鐵甲砷酸銨溶液，25%賓克隆可濕性粉劑等二種之任一農藥或同時混合25%賓克隆可濕性粉劑及75%毆殺松水溶性粉劑二種農藥，可能發生藥害。,,0970909,大勝化學工業股份有限公司
A010101,水稻,水稻,白葉枯病,克枯三賽唑,33(%) (w/w),WP,1公斤,1000,病害發生初期開始施藥,10,2,35,-,1.本藥劑混合6.5%鐵甲砷酸銨溶液，25%賓克隆可濕性粉劑等二種之任一農藥或同時混合25%賓克隆可濕性粉劑及75%毆殺松水溶性粉劑二種農藥，可能發生藥害。,,0970909,大勝化學工業股份有限公司
A010101,水稻,水稻,穗稻熱病,克枯三賽唑,33(%) (w/w),WP,1.2公斤,1000,抽穗前7天及齊穗期施藥1次,-,1,35,-,1.本藥劑混合6.5%鐵甲砷酸銨溶液，25%賓克隆可濕性粉劑等二種之任一農藥或同時混合25%賓克隆可濕性粉劑及75%毆殺松水溶性粉劑二種農藥，可能發生藥害。,,0970909,大勝化學工業股份有限公司
A010101,水稻,水稻,白葉枯病,克枯爛,10(%) (w/w),SC,1.2公升,1000,病害發生初期開始施藥,10,3,15,,本藥劑可能發生藥害，宜單劑使用，不得混合6.5%鐵甲砷酸銨溶液、25%賓克隆可濕性粉劑、75%三賽唑可濕性粉劑等三種之任一種農藥，或同時混合25%賓克隆可濕性粉劑及75%毆殺松水溶性粉劑二種農藥。,變更安全劑型,1090706,
A010101,水稻,水稻,白葉枯病,克枯爛,10(%) (w/w),WP,1.2公斤,1000,病害發生初期開始施藥,10,3,15,,本藥劑可能發生藥害，宜單劑使用，不得混合6.5%鐵甲砷酸銨溶液、25%賓克隆可濕性粉劑、75%三賽唑可濕性粉劑等三種之任一種農藥，或同時混合25%賓克隆可濕性粉劑及75%毆殺松水溶性粉劑二種農藥。,,0790317,日商三共股份有限公司台北分公司
A010101,水稻,水稻,葉稻熱病,克熱淨,25(%) (w/w),SL,2公升,500,-,-,-,23,-,一、葉稻熱病之施藥時期及次數按照一般方法行之。二、穗稻熱病於抽穗前一週及齊穗期各施藥一次。,,,
A010101,水稻,水稻,穗稻熱病,克熱淨,25(%) (w/w),SL,2.4公升,500,-,-,-,23,-,一、葉稻熱病之施藥時期及次數按照一般方法行之。二、穗稻熱病於抽穗前一週及齊穗期各施藥一次。,,,
A010101,水稻,水稻,穗稻熱病,克熱賜圃,33(%) (w/w),WP,0.8公斤,1500,"抽穗前7天,齊穗期各1",-,-,21,,,,0930429,日佳農葯股份有限公司
A010101,水稻,水稻,葉稻熱病,克熱賜圃,33(%) (w/w),WP,0.67公斤,1500,病害發生初期開始施藥,10,-,21,,,,0930429,日佳農葯股份有限公司
A010101,水稻,水稻,椿象類,免扶克,20(%) (w/w),EC,2.0-2.4公升,500,分蘗期,7-10,-,37,-,,延伸使用,0980826,
A010101,水稻,水稻,椿象類,免扶克,40(%) (w/w),SC,1.0-1.2公升,1000,分蘗期,7-10,-,37,-,避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,椿象類,免扶克,25(%) (w/w),WP,1.4-1.7公斤,700,分蘗期,7-10,-,37,-,避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,葉蟬類,免扶克,20(%) (w/w),EC,2.0-2.4公升,500,分蘗期,7-10,-,37,-,,延伸使用,0980826,
A010101,水稻,水稻,葉蟬類,免扶克,40(%) (w/w),SC,1.0-1.2公升,1000,分蘗期,7-10,-,37,-,避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,葉蟬類,免扶克,25(%) (w/w),WP,1.4-1.7公斤,700,分蘗期,7-10,-,37,-,避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,水象鼻蟲,免扶克,5(%) (w/w),GR,40公斤,,生育初期成蟲0.5隻/叢,-,-,-,,"施藥時稻田需保持水位1CM,晚期不可施用",,0850209,
A010101,水稻,水稻,負泥蟲,免扶克,5(%) (w/w),GR,40公斤,-,害蟲發生時施藥1次,-,1,-,施藥時稻田需保持水位1公分。,1.本藥劑僅在水稻生育初期使用，晚期不可施。,延伸使用,0980826,
A010101,水稻,水稻,稻象鼻蟲,免扶克,5(%) (w/w),GR,40公斤,-,害蟲發生時施藥1次,-,1,-,施藥時稻田需保持水位1公分。,1.本藥劑僅在水稻生育初期使用，晚期不可施。,延伸使用,0980826,
A010101,水稻,水稻,稻蝨類,免扶克,20(%) (w/w),EC,2.0-2.4公升,500,分蘗期,7-10,-,37,-,,延伸使用,0980826,
A010101,水稻,水稻,稻蝨類,免扶克,40(%) (w/w),SC,1.0-1.2公升,1000,分蘗期,7-10,-,37,-,1.水稻生長期，如發現每叢水稻褐飛蝨平均密度在五隻以上，開始施藥，隔7-10天再施藥1次。2.在褐飛蝨若蟲期施藥，效果較佳。3.避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,稻蝨類,免扶克,25(%) (w/w),WP,1.4-1.7公斤,700,分蘗期,7-10,-,37,-,1.水稻生長期，如發現每叢水稻褐飛蝨平均密度在五隻以上，開始施藥，隔7-10天再施藥1次。2.在褐飛蝨若蟲期施藥，效果較佳。3.避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,鐵甲蟲,免扶克,5(%) (w/w),GR,40公斤,-,害蟲發生時施藥1次,-,1,-,施藥時稻田需保持水位1公分。,1.本藥劑僅在水稻生育初期使用，晚期不可施。,延伸使用,0980826,
A010101,水稻,水稻,薊馬類,免扶克,20(%) (w/w),EC,2.0-2.4公升,500,分蘗期,7-10,-,37,-,,延伸使用,0980826,
A010101,水稻,水稻,薊馬類,免扶克,40(%) (w/w),SC,1.0-1.2公升,1000,分蘗期,7-10,-,37,-,避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,薊馬類,免扶克,25(%) (w/w),WP,1.4-1.7公斤,700,分蘗期,7-10,-,37,-,避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,褐飛蝨,免扶克,20(%) (w/w),EC,2.0-2.4公升,500,分蘗期,7-10,-,37,,水稻生長期，如發現每叢水稻褐飛蝨平均密度在五隻以上，開始施藥，隔7-10天再施藥1次；在褐飛蝨若蟲期施藥，效果較佳,,,
A010101,水稻,水稻,褐飛蝨,免扶克,40(%) (w/w),SC,1.0-1.2公升,1000,分蘗期,7-10,-,37,,1.水稻生長期，如發現每叢水稻褐飛蝨平均密度在五隻以上，開始施藥，隔7-10天再施藥1次。2.在褐飛蝨若蟲期施藥，效果較佳。3.避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,褐飛蝨,免扶克,25(%) (w/w),WP,1.4-1.7公斤,700,分蘗期,7-10,-,37,,1.水稻生長期，如發現每叢水稻褐飛蝨平均密度在五隻以上，開始施藥，隔7-10天再施藥1次。2.在褐飛蝨若蟲期施藥，效果較佳。3.避免於開花使用。,延伸使用,1060822,
A010101,水稻,水稻,褐飛蝨,免敵克,40(%) (w/w),WP,1-1.2公斤,1000,分蘗期開始施藥,7,-,15,,,,,
A010101,水稻,水稻,薊馬類,免敵克,40(%) (w/w),WP,1-1.2公斤,1000,害蟲發生時開始施藥,-,-,15,-,,延伸使用,0980826,
A010101,水稻,水稻,稻蝨類,免敵克,40(%) (w/w),WP,1-1.2公斤,1000,害蟲發生時開始施藥,-,-,15,-,,延伸使用,0980826,
A010101,水稻,水稻,葉蟬類,免敵克,40(%) (w/w),WP,1-1.2公斤,1000,害蟲發生時開始施藥,-,-,15,-,,延伸使用,0980826,
A010101,水稻,水稻,椿象類,免敵克,40(%) (w/w),WP,1-1.2公斤,1000,害蟲發生時開始施藥,-,-,15,-,,延伸使用,0980826,
A010101,水稻,水稻,消毒,免賴地,40(%) (w/w),WP,,1000,萌芽時,-,3,-,,稻種消毒,,,
A010101,水稻,水稻,消毒,免賴得,50(%) (w/w),WP,,1000,萌芽時,-,3,-,稻種先浸水至萌芽時即浸於該藥液內4-12hr，並予攪動提高藥效。,1.稻種消毒後不必水洗即可播種。3.藥液調配後24hr.內，可連續施用3次,,,
A010101,水稻,水稻,紋枯病,免賴得,50(%) (w/w),WP,0.6-0.8公斤,1500,,-,-,-,,第一次施藥後隔14天左右孕穗初期再施藥一次。,,,
A010101,水稻,水稻,稻熱病,免賴得,50(%) (w/w),WP,0.6-0.8公斤,1500,,-,-,-,,第一次施藥後隔14天左右孕穗初期再施藥一次。,,,
A010101,水稻,水稻,稻螟蛉,貝他-賽扶寧,2.9(%) (w/w),EC,0.75公升,1500,-,-,-,7,-,1.特別注意孕穗期至抽穗初期之防除。2.靠近雜草叢生地區宜注意水稻生育初期受害。,延伸使用,0980826,
A010101,水稻,水稻,樹蔭蝶,貝他-賽扶寧,2.9(%) (w/w),EC,0.75公升,1500,-,-,-,7,-,1.特別注意孕穗期至抽穗初期之防除。2.靠近雜草叢生地區宜注意水稻生育初期受害。,延伸使用,0980826,
A010101,水稻,水稻,瘤野螟,貝他-賽扶寧,2.9(%) (w/w),EC,0.75公升,1500,1隻/平方公尺,-,-,7,,注意孕穗至抽穗初期之防除;注意水稻生育初期受害,,0821014,拜耳作物科學股份有限公司
A010101,水稻,水稻,夜蛾類,貝他-賽扶寧,2.9(%) (w/w),EC,0.75公升,1500,-,-,-,7,-,1.特別注意孕穗期至抽穗初期之防除。2.靠近雜草叢生地區宜注意水稻生育初期受害。,延伸使用,0980826,
A010101,水稻,水稻,紋枯病,貝芬同,50(%) (w/w),WP,1-1.2公斤,1000,病害發生初期開始施藥,14,,14,,,,1060119,
A010101,水稻,水稻,紋枯病,貝芬同,55(%) (w/w),WP,1-1.2公斤,1000,病害發生初期開始施藥,14,,14,,,,1060119,
A010101,水稻,水稻,紋枯病,貝芬普寧,75(%) (w/w),WP,1.33公斤,750,,14,2,10,,,,,
A010101,水稻,水稻,白葉枯病,貝萊斯芽孢桿菌BF,1x10^9 CFU/mL,SC,1.67公升,600,病害發生初期開始施藥。,7,連續3次,,,全株均勻噴施。,,1130327,亞亮生技股份有限公司
A010101,水稻,水稻,白葉枯病,貝萊斯芽孢桿菌BF,1x10^9 CFU/g,WP,1.67公斤,600,病害發生初期開始施藥。,7,連續3次,,,,,1090504,亞亮生技股份有限公司
A010101,水稻,水稻,細菌性條斑病,貝萊斯芽孢桿菌BF,1x10^9 CFU/g,WP,1.67公斤,600,病害發生初期開始施藥。,7,連續3次,,,,延伸使用,1101015,
A010101,水稻,水稻,稻熱病,貝萊斯芽孢桿菌BF,1x10^9 CFU/g,WP,2 公斤,600,於插秧後15、30、40天施藥 1 次，於孕穗期及齊穗期各施藥1次，共5次。,,,,,,,1140903,亞亮生技股份有限公司
A010101,水稻,水稻,徒長病,貝萊斯芽孢桿菌WG6-14,1×10^10 CFU/mL,AL,每箱用藥量2.5公撮,200,,7,3,,防治水稻秧苗徒長病：1.稻種催芽後，以30倍稀釋液浸泡8小時。2.秧苗綠化期，以200倍稀釋液均勻噴灑於育苗箱，每隔7天施藥1次，連續3次。,標示加註不可與銅劑、抗生素與殺菌劑混合使用。,,0980303,沅渼生物科技股份有限公司
A010101,水稻,水稻,葉稻熱病,亞汰尼,200 g/L(20% w/v),FS,每公斤稻種10毫升,-,-,-,-,-,稻種預先浸水催芽，至萌芽時，藥劑加5毫升水混拌均勻。,1.使用範圍：水稻葉稻熱病（水稻種子處理）。,,1010328,台灣拜耳股份有限公司
A010101,水稻,水稻,葉稻熱病,亞汰尼,200 g/L(20% w/v),FS,每公斤稻種混拌10毫升藥劑和5毫升水,,,,,,1. 乾稻種直接與藥劑混拌均勻。2. 混拌藥液之稻種，進行風乾，使藥液完全附著於稻種，再行浸種催芽育苗。,1. 適用於水稻種子處理。2. 使用時添加拌種用樹脂(Peridiam® EC 104) 2毫升。,,1070223,
